-3.739,-4.727
-3.758,-4.737
-3.703,-4.692
-3.713,-4.771
-3.755,-4.769
-3.697,-4.716
-3.703,-4.694
-3.731,-4.672
-3.682,-4.742
-3.684,-4.737
-3.694,-4.73
-3.719,-4.774
-3.738,-4.725
-3.8,-4.685
-3.722,-4.689
-3.733,-4.753
-3.718,-4.737
-3.698,-4.684
-3.738,-4.783
-3.672,-4.733
-3.72,-4.771
-3.684,-4.752
-3.712,-4.74
-3.702,-4.654
-3.727,-4.674
-3.714,-4.772
-3.737,-4.738
-3.739,-4.756
-3.728,-4.775
-3.692,-4.749
-3.702,-4.774
-3.773,-4.788
-3.734,-4.749
-3.749,-4.716
-3.724,-4.726
-3.738,-4.733
-3.751,-4.724
-3.767,-4.709
-3.733,-4.759
-3.747,-4.757
-3.75,-4.739
-3.734,-4.701
-3.693,-4.701
-3.766,-4.738
-3.747,-4.788
-3.73,-4.703
-3.742,-4.701
-3.744,-4.784
-3.712,-4.684
-3.684,-4.725
