180.0352,242.3906
180.137,242.5018
180.0097,242.4542
180.0352,242.4065
180.3068,242.5495
180.2135,242.5416
180.2644,242.5495
180.2474,242.4939
180.171,242.3906
180.2729,242.5177
180.3068,242.4462
180.171,242.4462
180.2899,242.2715
180.2644,242.2556
180.2474,242.2556
180.1965,242.4542
180.4002,242.4224
180.519,242.5416
180.6888,242.5098
180.6378,242.5495
180.5615,242.5416
180.6463,242.5892
180.5445,242.5098
180.553,242.4701
180.6803,242.5018
180.6124,242.3906
180.4936,242.4542
180.5105,242.3589
180.57,242.3271
180.4257,242.1682
180.5275,242.192
180.6463,242.3589
180.5954,242.343
180.7057,242.4065
180.8076,242.3906
180.9688,242.5177
180.9518,242.4462
181.0451,242.5018
180.8924,242.5177
180.9857,242.4224
180.9179,242.4701
180.9518,242.3191
180.7312,242.2874
180.7567,242.2874
180.7567,242.1682
180.8415,242.1444
180.6803,242.1205
180.8754,242.2476
180.9518,242.2794
180.9772,242.3668
