-3.733,-4.78
-3.752,-4.707
-3.657,-4.733
-3.733,-4.749
-3.712,-4.803
-3.699,-4.732
-3.704,-4.721
-3.743,-4.644
-3.764,-4.675
-3.669,-4.736
-3.71,-4.702
-3.722,-4.701
-3.727,-4.749
-3.714,-4.756
-3.696,-4.648
-3.721,-4.65
-3.711,-4.711
-3.722,-4.66
-3.693,-4.7
-3.723,-4.767
-3.704,-4.703
-3.726,-4.808
-3.725,-4.673
-3.695,-4.665
-3.699,-4.832
-3.722,-4.731
-3.719,-4.676
-3.684,-4.754
-3.685,-4.707
-3.7,-4.672
-3.734,-4.667
-3.69,-4.706
-3.673,-4.687
-3.69,-4.748
-3.728,-4.728
-3.694,-4.672
-3.709,-4.67
-3.691,-4.772
-3.695,-4.725
-3.697,-4.731
-3.716,-4.714
-3.702,-4.711
-3.68,-4.663
-3.728,-4.659
-3.704,-4.668
-3.7,-4.743
-3.696,-4.722
-3.741,-4.8
-3.762,-4.763
-3.718,-4.721
