481.221,537.7059
480.6607,537.092
480.1481,536.5315
479.6558,535.9643
479.355,535.6172
480.2779,536.7384
481.9725,538.7734
483.1472,540.1742
483.8709,540.6678
484.1098,540.8812
484.0552,540.7612
483.8777,540.3676
483.4954,539.9141
483.1267,539.4471
482.5941,538.8934
482.075,538.3264
481.6173,537.7793
481.1322,537.072
480.6265,536.6249
480.0865,536.0177
479.7926,535.6373
480.4351,536.5582
482.0545,538.4932
483.1199,539.6206
483.6934,540.1742
483.8231,540.2209
483.7616,540.0075
483.4749,539.6206
483.1335,539.227
482.7102,538.7267
482.2594,538.1729
481.8359,537.5591
481.3577,536.9919
480.8247,536.4648
480.3668,535.971
479.8268,535.3369
479.5328,535.0166
480.3394,535.9976
481.9247,537.9194
482.9833,539.1469
483.4544,539.6673
483.6115,539.5939
483.5295,539.4338
483.236,539.247
482.7785,538.6733
482.2867,538.2196
481.8974,537.6725
481.3304,537.0787
480.8315,536.4848
480.3326,536.011
