702.8481
701.5435
700.557
699.44
698.4132
697.3801
697.8002
700.6536
705.0175
708.0338
709.045
708.761
707.8469
706.7396
705.5084
704.2434
703.0622
701.8817
700.7364
699.5986
698.613
697.6762
698.2479
701.1227
705.4876
708.2623
709.0865
708.8025
707.8331
706.8226
705.4807
704.2504
703.0277
701.8058
700.6674
700.1984
699.185
698.0826
697.504
699.3642
703.0691
707.0717
708.851
709.2182
708.4909
707.39
706.2484
705.0037
703.746
702.5996
