-4.794,-3.259
-4.76,-3.237
-4.733,-3.297
-4.756,-3.198
-4.817,-3.271
-4.765,-3.203
-4.813,-3.302
-4.782,-3.315
-4.82,-3.293
-4.776,-3.191
-4.775,-3.308
-4.796,-3.294
-4.747,-3.287
-4.778,-3.308
-4.793,-3.3
-4.719,-3.245
-4.805,-3.329
-4.771,-3.279
-4.743,-3.301
-4.792,-3.316
-4.797,-3.288
-4.74,-3.271
-4.762,-3.237
-4.785,-3.326
-4.789,-3.277
-4.848,-3.315
-4.824,-3.204
-4.788,-3.255
-4.809,-3.269
-4.717,-3.289
-4.742,-3.32
-4.759,-3.268
-4.731,-3.283
-4.765,-3.26
-4.706,-3.288
-4.848,-3.281
-4.755,-3.325
-4.738,-3.305
-4.757,-3.246
-4.804,-3.265
-4.787,-3.258
-4.799,-3.276
-4.801,-3.301
-4.754,-3.282
-4.817,-3.317
-4.838,-3.245
-4.758,-3.313
-4.784,-3.293
-4.727,-3.269
-4.777,-3.288
-4.799,-3.239
-4.794,-3.211
-4.776,-3.264
-4.782,-3.252
-4.81,-3.264
-4.751,-3.261
-4.795,-3.322
-4.741,-3.299
-4.795,-3.262
-4.81,-3.263
-4.787,-3.244
-4.776,-3.308
-4.729,-3.247
-4.776,-3.311
-4.695,-3.259
-4.791,-3.244
-4.79,-3.39
-4.786,-3.326
-4.81,-3.256
-4.789,-3.342
-4.819,-3.296
-4.768,-3.268
-4.842,-3.29
-4.814,-3.267
-4.887,-3.312
-4.815,-3.299
-4.777,-3.343
-4.75,-3.305
-4.812,-3.278
-4.735,-3.266
-4.743,-3.35
-4.749,-3.292
-4.743,-3.31
-4.758,-3.279
-4.734,-3.343
-4.781,-3.283
-4.786,-3.26
-4.692,-3.302
-4.814,-3.27
-4.796,-3.267
-4.773,-3.267
-4.842,-3.243
-4.836,-3.306
-4.736,-3.253
-4.745,-3.314
-4.789,-3.293
-4.833,-3.289
-4.776,-3.308
-4.813,-3.241
-4.724,-3.292
