-3.641,-4.583
-3.596,-4.599
-3.595,-4.502
-3.58,-4.592
-3.618,-4.587
-3.625,-4.653
-3.609,-4.619
-3.66,-4.639
-3.606,-4.62
-3.618,-4.557
-3.583,-4.638
-3.669,-4.585
-3.603,-4.749
-3.615,-4.627
-3.583,-4.642
-3.54,-4.635
-3.589,-4.617
-3.684,-4.592
-3.651,-4.676
-3.672,-4.683
-3.627,-4.672
-3.603,-4.665
-3.535,-4.651
-3.59,-4.694
-3.717,-4.615
-3.63,-4.613
-3.657,-4.593
-3.654,-4.574
-3.639,-4.665
-3.63,-4.623
-3.614,-4.616
-3.614,-4.625
-3.668,-4.575
-3.618,-4.581
-3.642,-4.714
-3.623,-4.61
-3.609,-4.7
-3.535,-4.529
-3.468,-4.556
-3.446,-4.686
-3.498,-4.587
-3.539,-4.62
-3.493,-4.684
-3.524,-4.614
-3.501,-4.571
-3.539,-4.595
-3.534,-4.637
-3.492,-4.58
-3.506,-4.562
-3.522,-4.605
