1538.9122
1538.8933
1538.879
1538.8628
1538.8479
1538.8329
1538.839
1538.8804
1538.9436
1538.9872
1539.0018
1538.9977
1538.9845
1538.9685
1538.9507
1538.9324
1538.9153
1538.8982
1538.8816
1538.8651
1538.8508
1538.8372
1538.8455
1538.8872
1538.9504
1538.9905
1539.0024
1538.9983
1538.9843
1538.9697
1538.9503
1538.9325
1538.9148
1538.8971
1538.8806
1538.8738
1538.8591
1538.8431
1538.8347
1538.8617
1538.9154
1538.9733
1538.999
1539.0043
1538.9938
1538.9779
1538.9614
1538.9434
1538.9252
1538.9086
