584.4591,640.0642
584.8949,640.6566
584.7474,640.2864
584.1843,639.6132
583.3598,638.5971
582.3745,637.561
581.4896,636.4782
580.4775,635.4092
579.6396,634.401
578.7883,633.5005
577.9034,632.5264
577.0052,631.5861
576.4957,631.2033
577.8699,632.7749
580.645,635.947
583.6816,639.3777
585.2635,640.8855
585.7663,641.2087
585.5719,640.9057
585.0021,640.246
584.2446,639.2835
583.3397,638.254
582.3141,637.2584
581.4427,636.2227
580.5981,635.1403
579.6262,634.2128
578.7615,633.2855
578.0844,632.4726
577.5884,631.9823
578.9961,633.6147
581.7108,636.754
584.4524,639.7882
585.7931,641.2491
586.1685,641.4781
585.9473,641.1212
585.411,640.3739
584.6401,639.4719
583.8223,638.4423
582.8169,637.3794
581.8114,636.3707
581.0003,635.4025
580.0552,634.4413
579.2776,633.5341
578.5134,632.5801
578.0777,632.251
579.4519,633.9305
582.2002,637.1171
585.049,640.1181
585.8199,640.9596
586.6176,641.7677
