78.7921,75.0404
78.727,75.0033
78.5128,74.994
78.5687,74.7901
78.6711,74.9106
78.5408,74.9013
78.6432,75.0496
78.727,75.0496
78.7642,74.892
78.7456,74.8457
78.6246,74.9291
78.699,74.9477
78.6152,74.9477
78.6339,74.8828
78.7456,75.0404
78.7456,75.0126
78.7456,74.9106
78.7735,75.0126
78.6432,74.9477
78.6152,74.9569
78.4942,74.9106
78.5873,74.7901
78.5594,74.8364
78.5687,74.8364
78.6711,74.7993
78.6339,74.9847
78.6432,74.9847
78.6618,74.9569
78.7456,74.9106
78.7642,74.9662
78.6152,74.9662
78.699,74.8457
78.7177,74.9291
78.727,74.9106
78.6618,74.9847
78.5873,74.9106
78.727,74.9291
78.6618,75.0126
78.5408,74.855
78.7828,75.1052
78.699,74.9384
78.6897,74.892
78.6804,74.9477
78.5873,74.7344
78.6152,74.9569
78.727,75.0682
78.8294,74.9569
78.6897,74.9847
78.6897,74.9662
78.6339,75.0033
78.7456,75.0867
78.6711,75.0311
78.6246,75.0589
78.8294,74.9662
78.6804,74.9013
78.8014,74.9106
78.6339,74.7901
78.7177,74.9477
78.6804,74.9569
78.727,74.9662
78.699,75.096
78.7456,74.9013
78.6711,74.9013
78.5594,74.8828
78.7828,74.8642
78.7363,74.9569
78.7828,74.8642
78.8201,74.9106
78.7921,74.9847
78.6246,74.9291
78.7735,74.8642
78.8666,74.9847
78.7456,74.9291
78.7735,74.892
78.6711,74.994
78.6618,74.9384
78.7456,74.9477
78.8387,74.892
78.8666,74.9662
78.7735,74.9291
78.8294,75.0033
78.727,74.8642
78.8852,74.9477
78.6804,74.9662
78.7921,74.8457
78.6246,74.9662
78.8666,74.8457
78.7828,74.994
78.7735,74.8364
78.8201,74.9569
78.8666,74.9662
78.8852,74.9291
78.6897,74.8642
78.699,74.8457
78.9225,74.994
78.7921,75.0033
78.7921,75.0126
78.7921,74.9662
78.7363,74.9847
78.7921,75.0126
