1527.8759,-998.0
1527.8716,-998.0
-998.0,-998.0
-998.0,-998.0
1527.8461,-998.0
1527.8337,-998.0
1527.8225,-998.0
1527.8135,-998.0
1527.8121,-998.0
-998.0,-998.0
-998.0,-998.0
-998.0,-998.0
1527.8953,-998.0
-998.0,-998.0
1527.8914,-998.0
-998.0,-998.0
1527.8745,-998.0
-998.0,-998.0
1527.854,-998.0
-998.0,-998.0
1527.8389,-998.0
-998.0,-998.0
-998.0,-998.0
-998.0,-998.0
-998.0,-998.0
-998.0,-998.0
-998.0,-998.0
-998.0,-998.0
1527.8905,-998.0
1527.8854,-998.0
-998.0,-998.0
1527.8732,-998.0
-998.0,-998.0
1527.8555,-998.0
1527.8473,-998.0
-998.0,-998.0
-998.0,-998.0
-998.0,-998.0
1527.8083,-998.0
-998.0,-998.0
1527.7947,-998.0
-998.0,-998.0
-998.0,-998.0
-998.0,-998.0
1527.8788,-998.0
-998.0,-998.0
1527.8761,-998.0
1527.8678,-998.0
1527.8607,-998.0
1527.8519,-998.0
1527.8484,-998.0
-998.0,-998.0
1527.8264,-998.0
1527.8152,-998.0
1527.807,-998.0
-998.0,-998.0
1527.7872,-998.0
-998.0,-998.0
-998.0,-998.0
-998.0,-998.0
1527.8638,-998.0
-998.0,-998.0
-998.0,-998.0
-998.0,-998.0
-998.0,-998.0
-998.0,-998.0
-998.0,-998.0
-998.0,-998.0
1527.8148,-998.0
1527.8119,-998.0
-998.0,-998.0
-998.0,-998.0
1527.7755,-998.0
-998.0,-998.0
-998.0,-998.0
1527.829,-998.0
-998.0,-998.0
-998.0,-998.0
-998.0,-998.0
-998.0,-998.0
-998.0,-998.0
-998.0,-998.0
1527.8267,-998.0
-998.0,-998.0
1527.8069,-998.0
-998.0,-998.0
-998.0,-998.0
1527.7756,-998.0
1527.7656,-998.0
-998.0,-998.0
-998.0,-998.0
-998.0,-998.0
1527.8489,-998.0
-998.0,-998.0
1527.8542,-998.0
-998.0,-998.0
1527.8429,-998.0
-998.0,-998.0
1527.8268,-998.0
-998.0,-998.0
